Id,Name,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,SBA_Appv,GrAppv
10801,0,1,6,1,1,39,0,0,0,0,0.0,0,1,1,0,0.61082910321489,29019,12500,25000
10802,0,3,28,0,0,31,0,0,1,0,0.1,0,1,0,0,0.2470389170896785,150000,75000,150000
10803,0,0,17,1,1,36,0,0,1,0,0.0,0,2,0,0,0.727580372250423,205000,153750,205000
10804,0,1,40,1,0,29,1,1,1,0,0.0,0,0,0,0,0.18781725888324874,1000000,750000,1260000
10805,0,1,40,1,0,33,1,0,1,0,0.125,0,1,0,0,0.25549915397631134,1290000,967500,1290000
10806,0,1,26,1,0,32,0,0,0,0,0.0,255,1,0,0,0.26903553299492383,34742,28000,35000
10807,0,3,28,1,0,40,1,1,1,0,0.1375,0,1,0,0,0.17089678510998307,15000,13500,15000
10808,0,3,39,1,1,36,1,0,1,0,0.025,0,1,1,0,0.7343485617597293,21413,5000,10000
10809,0,2,4,1,0,39,1,0,0,0,0.0625,351,1,1,0,0.32825719120135366,85000,25000,50000
10810,0,3,39,1,1,37,1,0,1,0,0.0625,0,1,1,0,0.8510998307952623,65265,13500,27000
10811,0,3,52,1,0,33,1,1,1,0,0.8125,185,1,0,0,0.2673434856175973,104000,78000,104000
10812,0,0,28,1,1,36,0,0,0,0,0.0625,0,1,0,0,0.6091370558375635,150000,75000,150000
10813,0,2,18,1,0,28,1,0,0,0,0.0,0,0,0,1,0.25380710659898476,65000,52000,65000
10814,0,3,20,1,1,36,1,0,1,0,0.0125,0,1,1,0,0.6920473773265652,49006,15000,30000
10815,0,0,28,1,1,36,1,1,1,1,0.5,0,1,0,0,0.7783417935702199,500000,375000,500000
10816,0,0,0,0,0,22,0,0,1,0,0.0,0,0,0,0,0.2131979695431472,150000,135000,150000
10817,0,1,28,1,1,38,0,0,1,0,0.05,0,1,1,0,0.9441624365482234,100000,50000,100000
10818,0,0,32,1,1,36,1,0,0,0,0.0,0,2,0,1,0.6700507614213198,20346,17294,20346
10819,0,3,28,1,0,31,0,0,1,0,0.05,0,1,0,0,0.25888324873096447,994000,745500,994000
10820,0,3,20,1,1,34,1,0,1,0,0.1125,0,1,1,0,0.41455160744500846,183276,39000,78000
10821,0,0,3,1,1,30,0,0,1,0,0.0375,0,0,0,0,0.3130287648054145,295200,221400,295200
10822,0,2,30,1,1,36,1,0,1,0,0.0,25,1,0,1,0.7783417935702199,150000,127500,150000
10823,1,2,28,1,0,33,0,0,1,0,0.0375,53,1,0,0,0.2656514382402707,153000,114750,153000
10824,0,3,36,1,0,28,0,0,1,0,0.0,0,0,0,0,0.18781725888324874,100000,75000,100000
10825,0,3,5,1,1,36,0,0,1,0,0.1125,0,1,0,0,0.7343485617597293,50000,25000,50000
10826,0,3,52,1,1,38,1,0,0,0,0.125,0,1,1,0,0.937394247038917,32579,10000,20000
10827,0,3,26,1,0,33,1,0,1,0,0.0875,0,1,0,0,0.2893401015228426,96800,82280,96800
10828,0,0,34,1,1,35,1,0,0,0,0.0,0,1,0,0,0.5617597292724196,170000,127500,170000
10829,0,3,36,1,1,37,1,0,1,0,0.025,0,1,1,0,0.9035532994923858,35842,9000,18000
10830,0,1,3,0,0,23,0,0,1,0,0.0,0,0,0,0,0.29780033840947545,275000,233750,275000
10831,0,2,51,1,0,20,0,1,0,0,0.0,0,0,0,0,0.18612521150592218,350000,297500,350000
10832,0,3,28,0,0,31,0,0,0,1,0.2,0,1,0,0,0.22673434856175972,300000,225000,300000
10833,0,0,5,1,0,43,1,1,1,1,0.1875,0,1,0,0,0.01692047377326565,770000,577500,770000
10834,0,1,12,0,1,28,0,1,0,0,0.0,0,0,0,0,0.21658206429780033,100000,80000,100000
10835,0,0,30,1,0,40,0,1,0,1,0.0,0,1,0,0,0.01015228426395939,1371000,1371000,1371000
10836,0,3,20,1,1,35,1,0,1,0,0.075,0,1,1,0,0.5871404399323181,111104,32500,65000
10837,0,1,10,1,0,23,0,1,1,0,0.0,0,0,0,0,0.2571912013536379,558000,474300,558000
10838,0,3,28,1,1,35,1,0,1,0,0.0125,0,1,0,0,0.5211505922165821,5000,4250,5000
10839,0,1,23,1,0,39,1,0,1,0,0.025,0,2,1,0,0.2470389170896785,52178,12500,25000
10840,0,3,39,1,1,35,1,0,1,0,0.0,0,1,1,0,0.5617597292724196,25000,12500,25000
10841,0,1,47,0,0,25,1,0,1,0,0.0,0,0,0,1,0.00338409475465313,50000,45000,50000
10842,0,0,32,1,0,41,0,0,1,0,0.025,0,1,0,0,0.0727580372250423,30000,27000,30000
10843,0,1,28,1,1,36,1,0,1,0,0.0625,0,2,0,0,0.7343485617597293,637000,477750,637000
10844,0,2,36,1,1,37,1,1,1,0,0.3125,0,1,1,0,0.6582064297800339,34557,12500,25000
10845,0,3,20,1,0,40,1,0,1,0,0.025,0,1,1,0,0.21996615905245348,51999,12500,25000
10846,0,3,30,1,0,40,1,0,1,0,0.025,0,2,1,0,0.19796954314720813,31924,7500,15000
10847,0,3,5,1,1,38,1,0,1,0,0.05,0,1,0,0,0.9441624365482234,50000,25000,50000
10848,0,3,26,1,1,37,1,0,0,0,0.0125,0,1,1,0,0.9018612521150592,76749,12500,25000
10849,0,2,46,1,1,39,1,0,0,0,0.0125,0,2,0,0,0.61082910321489,25000,21250,25000
10850,0,1,18,1,1,35,1,0,1,0,0.0,0,1,0,1,0.5617597292724196,150000,127500,150000
10851,0,3,20,1,1,33,0,0,1,0,0.05,0,1,1,0,0.38747884940778343,5000,2500,5000
10852,0,2,39,1,1,39,0,0,1,0,0.025,0,2,0,0,0.637901861252115,64500,32250,64500
10853,0,3,36,1,0,26,1,0,1,0,0.0,0,0,0,1,0.5499153976311336,53000,47700,53000
10854,0,1,12,1,1,36,1,0,0,0,0.0,0,2,0,1,0.6345177664974619,135500,115175,135500
10855,0,2,12,1,0,22,1,0,0,0,0.0,0,0,0,0,0.2436548223350254,212000,169600,212000
10856,0,3,26,1,1,38,1,0,1,0,0.0375,0,1,1,0,0.751269035532995,84091,12500,25000
10857,0,3,5,1,1,37,1,1,1,0,0.15,0,1,0,0,0.8849407783417935,25000,12500,25000
10858,0,1,4,1,1,37,1,0,1,0,0.0625,0,2,1,0,0.8510998307952623,132000,50000,100000
10859,0,3,39,1,1,38,1,0,1,0,0.0125,0,1,0,0,0.9475465313028765,24300,10000,20000
10860,0,3,26,1,1,39,1,0,1,0,0.025,0,1,1,0,0.6091370558375635,44880,12500,25000
10861,0,3,36,1,1,35,0,0,1,0,0.0375,0,1,0,0,0.49238578680203043,9833,5000,10000
10862,0,3,52,1,1,38,1,1,1,0,0.175,160,1,1,0,0.9526226734348562,110000,25000,50000
10863,0,0,1,1,1,37,0,0,0,0,0.0,352,1,0,0,0.02030456852791878,445000,445000,445000
10864,0,2,6,1,1,35,0,0,0,0,0.0,0,1,0,1,0.49238578680203043,30000,25500,30000
10865,0,0,34,1,0,30,0,0,0,0,0.0,0,1,0,0,0.23181049069373943,54834,44000,55000
10866,0,3,39,0,0,20,0,1,0,0,0.0,0,0,0,0,0.17597292724196278,970000,746900,970000
10867,0,3,44,0,0,20,1,1,1,0,0.0,0,0,0,0,0.001692047377326565,250000,212500,250000
10868,0,3,39,1,1,38,1,0,1,0,0.0875,0,1,1,0,1.0,99000,49500,99000
10869,0,3,39,1,1,38,1,0,1,0,0.0625,0,1,1,0,0.8747884940778342,25000,8750,17500
10870,0,3,39,1,1,34,1,0,1,0,0.0125,0,1,1,0,0.5617597292724196,53284,9500,19000
10871,0,3,39,1,1,35,0,1,1,0,0.275,302,1,1,0,0.5431472081218274,172572,75000,150000
10872,0,3,28,1,1,38,1,0,1,0,0.0375,0,1,0,0,0.751269035532995,5000,4250,5000
10873,0,3,25,1,1,36,1,0,1,0,0.0625,0,1,1,0,0.6852791878172588,34105,12500,25000
10874,0,1,31,0,0,30,0,1,1,0,0.275,0,0,0,0,0.023688663282571912,516000,516000,516000
10875,0,3,5,1,1,35,0,0,1,0,0.025,0,1,0,0,0.4230118443316413,50000,25000,50000
10876,0,1,24,0,0,17,1,0,1,0,0.0,0,0,0,0,0.00338409475465313,135000,110700,135000
10877,0,3,39,1,1,36,0,0,1,0,0.075,0,1,1,0,0.6345177664974619,89500,25000,50000
10878,0,3,30,1,1,38,1,0,1,0,0.0375,0,1,1,0,0.805414551607445,192002,25000,50000
10879,0,3,32,1,0,23,0,0,0,0,0.0,0,0,0,0,0.29780033840947545,30000,27000,30000
10880,0,3,39,1,0,37,0,0,1,0,0.0125,0,1,1,0,0.8510998307952623,50800,12000,24000
10881,0,0,39,1,0,33,0,0,1,0,0.0,0,2,0,1,0.2808798646362098,78000,66300,78000
10882,0,3,39,1,1,36,1,0,1,0,0.0,0,2,1,0,0.6548223350253807,50000,25000,50000
10883,0,2,46,1,0,24,0,1,1,0,0.0,0,0,0,0,0.29780033840947545,60000,54000,60000
10884,0,1,49,1,1,38,0,1,1,0,0.15,0,1,0,0,0.011844331641285956,413000,413000,413000
10885,0,0,10,1,0,18,0,1,0,0,0.25,0,0,0,0,0.00676818950930626,409000,409000,409000
10886,0,1,11,1,0,26,0,0,1,0,0.0,0,0,0,0,0.637901861252115,250750,175525,250750
10887,0,3,52,1,1,35,0,0,0,0,0.0125,353,1,0,0,0.727580372250423,150000,127500,150000
10888,0,3,39,1,1,37,1,0,1,0,0.125,0,1,0,0,0.7868020304568528,35000,17500,35000
10889,0,3,28,1,0,41,0,0,1,0,0.0625,0,1,0,0,0.00676818950930626,7500,6750,7500
10890,0,2,28,1,0,28,0,0,1,0,0.0,0,0,0,0,0.21658206429780033,207000,155250,207000
10891,0,2,52,1,1,37,1,0,0,0,0.05,0,1,0,0,0.8950930626057529,125000,62500,125000
10892,0,1,38,1,0,33,1,1,1,1,0.4625,0,2,0,0,0.29441624365482233,120000,102000,120000
10893,0,0,47,1,0,29,0,0,1,0,0.0,0,0,0,0,0.18781725888324874,100000,75000,100000
10894,0,1,13,1,0,31,0,0,1,0,0.0125,0,1,0,0,0.2182741116751269,40000,32000,40000
10895,0,1,13,1,1,37,1,0,0,0,0.0,0,1,0,0,0.8510998307952623,140000,119000,140000
10896,0,3,12,0,1,30,1,0,1,0,0.025,0,0,0,0,0.22504230118443316,57000,45600,57000
10897,0,3,39,1,1,38,1,0,0,0,0.0625,0,1,0,0,0.7851099830795262,35000,17500,35000
10898,0,2,52,0,0,29,1,0,1,0,0.0,0,0,0,0,0.18781725888324874,50000,40000,50000
10899,0,3,52,1,0,39,1,0,1,0,0.125,0,1,0,0,0.2825719120135364,217000,162750,217000
10900,0,1,17,1,1,37,0,0,0,0,0.0,0,2,0,0,0.8849407783417935,56500,48025,56500
10901,0,3,36,1,1,32,1,0,1,0,0.05,0,1,0,0,0.2808798646362098,150000,75000,150000
10902,0,2,4,1,0,25,0,0,1,0,0.0,0,0,0,0,0.3197969543147208,20000,38250,45000
10903,0,1,17,1,1,37,0,1,1,0,0.2125,0,1,0,0,0.02030456852791878,722000,722000,722000
10904,0,1,26,0,0,12,0,0,0,0,0.0,0,0,0,0,0.00338409475465313,150000,150000,150000
10905,0,0,30,1,1,35,1,0,1,0,0.0,0,1,0,1,0.727580372250423,40000,34000,40000
10906,0,3,28,1,1,38,1,0,0,0,0.0125,0,1,0,0,0.8307952622673435,5000,4250,5000
10907,0,2,34,1,0,32,0,0,0,0,0.0,0,1,0,0,0.24873096446700507,160000,120000,160000
10908,0,3,52,1,1,38,1,0,0,1,0.0125,0,1,0,0,0.8307952622673435,16754,10000,20000
10909,0,3,39,1,1,36,1,0,0,0,0.0125,0,1,0,0,0.6920473773265652,30000,15000,30000
10910,0,3,47,1,0,33,0,0,1,0,0.025,0,1,0,0,0.2825719120135364,126000,63000,126000
10911,0,3,41,1,0,33,0,0,1,0,0.0375,0,1,0,0,0.27749576988155666,88000,44000,88000
10912,0,0,47,1,0,30,0,1,0,0,0.0,0,0,0,1,0.1996615905245347,100000,80000,100000
10913,0,3,28,1,1,35,1,0,1,0,0.025,0,2,0,0,0.5025380710659898,150500,112875,150500
10914,0,3,28,1,1,37,1,0,1,0,0.0125,0,1,0,0,0.7478849407783418,5000,4250,5000
10915,0,1,28,0,0,28,0,0,1,0,0.0,0,0,0,0,0.021996615905245348,126000,130000,130000
10916,0,1,12,0,0,17,1,0,1,0,0.0,354,0,0,0,0.001692047377326565,180000,162000,180000
10917,0,3,36,0,0,28,0,1,1,0,0.0,0,0,0,0,0.21658206429780033,208000,156000,208000
10918,0,3,20,1,0,22,0,1,1,0,0.0,0,0,0,0,0.25888324873096447,300000,243000,300000
10919,0,1,12,1,1,38,1,0,0,0,0.0375,0,1,1,0,0.6514382402707276,800000,720000,800000
10920,0,3,44,0,1,30,1,0,1,0,0.0,0,2,0,1,0.23181049069373943,150000,112500,150000
10921,0,3,28,1,0,39,1,0,1,0,0.05,0,1,0,0,0.3840947546531303,15000,7500,15000
10922,0,3,39,1,1,38,1,0,0,0,0.0125,0,1,0,0,0.9526226734348562,21300,10000,20000
10923,0,3,4,0,1,27,0,0,0,0,0.0,0,0,0,1,0.2622673434856176,100000,80000,100000
10924,0,0,47,1,0,40,1,0,1,0,0.1,0,2,1,0,0.19796954314720813,60000,51000,60000
10925,0,3,5,1,1,36,1,1,1,0,0.3875,0,1,1,0,0.7495769881556683,40999,7500,15000
10926,0,1,38,1,1,35,1,0,0,0,0.0125,0,1,0,0,0.5296108291032149,72000,61200,72000
10927,0,0,15,1,1,36,1,1,0,0,0.3,0,1,1,0,0.7783417935702199,174200,50000,100000
10928,0,3,36,1,0,32,1,0,1,0,0.0,355,1,0,1,0.26903553299492383,150000,127500,150000
10929,0,3,30,1,1,25,0,0,1,0,0.0,0,0,0,0,0.5329949238578681,208000,176800,208000
10930,0,2,52,1,0,33,0,0,1,0,0.1,0,1,0,0,0.25549915397631134,135000,114750,135000
10931,0,1,28,0,0,29,0,1,1,0,0.0,0,0,0,0,0.18612521150592218,360000,270000,360000
10932,0,3,39,1,1,37,1,0,1,0,0.05,0,1,0,0,0.7478849407783418,170000,50000,100000
10933,0,3,26,1,0,41,1,0,1,0,0.075,0,1,0,0,0.08121827411167512,35000,35000,35000
10934,0,1,27,1,0,40,1,0,1,0,0.0375,0,2,0,0,0.21996615905245348,60000,51000,60000
10935,0,0,23,1,0,40,0,0,1,0,0.1375,0,1,0,0,0.17089678510998307,200000,180000,200000
10936,0,0,22,1,1,29,1,0,1,0,0.0,0,0,0,0,0.1996615905245347,105800,79350,105800
10937,0,3,39,1,1,36,1,0,0,0,0.1,0,1,0,0,0.7495769881556683,84500,25000,50000
10938,0,0,47,1,0,41,1,0,1,0,0.1,0,1,0,0,0.07952622673434856,407000,405000,450000
10939,0,1,28,1,1,39,0,0,0,0,0.025,0,1,0,0,0.6091370558375635,25000,21250,25000
10940,0,2,44,0,0,24,1,1,1,0,0.0,0,0,0,0,0.3197969543147208,450000,360000,450000
10941,0,3,26,1,1,38,1,0,1,0,0.025,0,2,1,0,0.9441624365482234,134657,25000,50000
10942,0,3,26,1,1,37,1,0,1,0,0.025,0,2,1,0,0.8950930626057529,127348,25000,50000
10943,0,3,20,1,1,34,1,0,1,0,0.0125,0,1,1,0,0.2927241962774958,178156,50000,100000
10944,0,1,38,0,0,25,1,1,1,0,0.0,0,0,0,0,0.5329949238578681,130000,117000,130000
10945,0,1,28,1,0,32,0,0,1,1,0.025,0,1,0,0,0.01353637901861252,540000,540000,540000
10946,0,3,4,1,1,38,1,0,1,0,0.075,0,1,1,0,0.7851099830795262,85350,25000,50000
10947,0,2,6,1,0,32,1,1,1,0,1.0,0,1,1,0,0.22504230118443316,38449,10000,20000
10948,0,2,28,1,1,36,1,0,1,0,0.1,0,1,1,0,0.7495769881556683,174795,50000,100000
10949,0,3,28,1,1,38,1,0,1,0,0.025,0,1,0,0,0.6514382402707276,20000,17000,20000
10950,0,0,38,1,1,36,1,0,0,0,0.0,356,1,0,1,0.7783417935702199,140000,119000,140000
10951,0,3,39,1,1,39,1,0,0,0,0.025,0,2,1,0,0.6091370558375635,9000,2500,5000
10952,0,0,50,1,1,30,0,0,1,0,0.05,0,0,0,0,0.018612521150592216,110000,110000,110000
10953,0,2,39,0,0,24,0,1,1,0,0.0,0,0,0,0,0.3316412859560068,1370000,739800,1370000
10954,0,1,12,0,0,29,1,0,0,0,0.0,18,0,0,1,0.19796954314720813,55000,44000,55000
10955,0,3,27,1,0,28,0,1,1,0,0.0,0,0,0,0,0.2436548223350254,145000,108750,145000
10956,0,3,36,1,0,43,1,0,0,0,0.0,0,1,1,0,0.001692047377326565,50314,12500,25000
10957,0,2,12,1,0,34,1,0,1,0,0.075,0,1,0,0,0.3197969543147208,255000,191250,255000
10958,0,2,4,1,1,35,1,0,1,0,0.0375,0,1,1,0,0.3976311336717428,61458,25000,50000
10959,0,0,39,1,1,33,0,0,1,0,0.0,0,1,0,0,0.018612521150592216,188000,188000,188000
10960,0,2,5,1,1,36,1,0,1,0,0.0625,0,1,1,0,0.9103214890016921,25000,12500,25000
10961,0,0,12,1,1,35,1,0,0,0,0.0,0,1,0,0,0.4230118443316413,320000,240000,320000
10962,0,1,4,0,0,31,0,1,1,0,0.15,0,1,0,0,0.01353637901861252,110000,110000,110000
10963,0,3,39,1,1,35,1,0,1,0,0.025,0,1,0,0,0.5854483925549916,10500,5250,10500
10964,0,3,39,0,1,30,1,1,1,0,0.1375,0,0,1,0,0.3130287648054145,50000,25000,50000
10965,0,3,5,1,1,36,1,0,1,0,0.05,0,1,0,0,0.6852791878172588,50000,25000,50000
10966,0,1,1,1,1,38,0,0,1,0,0.0,0,1,0,0,0.02030456852791878,516000,516000,516000
10967,0,3,36,1,1,35,1,0,1,0,0.025,0,1,1,0,0.5211505922165821,23832,7500,15000
10968,0,3,30,1,1,38,1,0,1,0,0.05,0,1,1,0,0.805414551607445,87173,25000,50000
10969,0,3,20,1,0,39,1,0,1,0,0.0125,0,1,0,0,0.3840947546531303,85000,42500,85000
10970,0,1,27,1,0,30,1,0,1,0,0.0,0,1,0,1,0.27749576988155666,60000,48000,60000
10971,0,3,39,1,1,37,0,0,1,0,0.025,0,1,1,0,0.6582064297800339,27000,13500,27000
10972,0,3,4,0,0,21,0,0,1,0,0.0,0,0,0,0,0.00338409475465313,70000,63000,70000
10973,0,3,39,1,1,39,1,0,1,0,0.0625,0,1,1,0,0.637901861252115,75000,25000,50000
10974,0,3,5,1,1,37,1,0,1,0,0.0125,0,1,0,0,0.9103214890016921,25000,12500,25000
10975,0,3,20,1,1,36,0,0,1,0,0.075,0,1,1,0,0.6091370558375635,232895,50000,100000
10976,0,1,2,1,0,23,0,0,0,0,0.0,0,0,0,0,0.2571912013536379,25000,22500,25000
10977,0,3,46,0,0,31,0,0,1,0,0.0375,0,1,0,0,0.23181049069373943,150000,112500,150000
10978,0,1,17,1,1,35,0,0,0,0,0.0,0,2,0,0,0.5939086294416244,259200,194400,259200
10979,0,3,26,1,1,38,1,0,1,0,0.1,0,1,1,0,0.751269035532995,199924,25000,50000
10980,0,3,39,1,1,34,1,0,1,0,0.0625,0,1,1,0,0.3976311336717428,80000,40000,80000
10981,0,3,20,1,1,36,1,0,1,0,0.0625,0,1,1,0,0.6345177664974619,125889,41000,82000
10982,0,3,26,1,1,39,1,0,1,0,0.0625,0,1,1,0,0.9153976311336718,123395,25000,50000
10983,0,1,24,1,0,30,1,0,1,0,0.0,0,0,0,1,0.3130287648054145,50000,40000,50000
10984,1,3,36,0,0,30,0,1,1,0,0.0,0,1,0,0,0.23011844331641285,200000,150000,200000
10985,0,3,30,1,1,34,1,1,1,0,0.1875,0,1,1,0,0.3570219966159052,34114,12500,25000
10986,0,3,36,0,0,31,0,0,0,0,0.0,0,1,0,1,0.25888324873096447,75000,60000,75000
10987,0,3,38,0,1,27,1,1,1,0,0.0,0,0,0,0,0.17766497461928935,500000,375000,500000
10988,0,3,17,1,0,22,0,0,1,0,0.0,0,0,0,0,0.2436548223350254,42000,37800,42000
10989,0,1,47,1,0,23,0,0,1,0,0.0875,357,0,0,0,0.011844331641285956,231000,231000,231000
10990,0,3,28,1,0,39,1,0,1,0,0.05,0,1,0,0,0.3840947546531303,10000,8500,10000
10991,0,1,4,0,0,31,1,1,1,0,0.0,0,1,0,0,0.001692047377326565,150000,112500,150000
10992,0,1,4,0,0,19,1,1,0,0,0.0,104,0,0,0,0.001692047377326565,185000,157250,185000
10993,0,0,28,0,0,15,0,0,1,0,0.0,0,0,0,0,0.034690100792612574,225000,202500,225000
10994,0,3,30,1,1,38,1,0,0,0,0.025,0,1,1,0,0.6514382402707276,43180,15000,30000
10995,0,1,36,1,1,39,1,1,1,0,0.3,0,1,1,0,0.6091370558375635,79282,25000,50000
10996,0,3,26,1,1,36,1,0,1,0,0.0125,0,1,0,0,0.5939086294416244,60000,30000,60000
10997,0,1,6,1,0,40,0,0,1,0,0.0125,0,2,1,0,0.155668358714044,42839,15000,30000
10998,0,3,52,1,1,37,1,0,0,0,0.0375,0,1,1,0,0.9018612521150592,61700,17500,35000
10999,0,3,20,1,1,38,1,0,1,0,0.0375,0,1,1,0,0.6514382402707276,65080,22500,45000
11000,0,3,52,1,1,37,1,0,1,0,0.1125,0,1,1,0,0.9103214890016921,20499,5000,10000
11001,0,1,28,1,1,30,1,1,1,0,0.0,0,1,0,0,0.2436548223350254,396000,297000,396000
11002,0,2,46,1,1,39,1,0,0,0,0.0375,0,1,0,0,0.622673434856176,50000,42500,50000
11003,0,1,3,1,1,38,1,0,0,0,0.05,0,1,1,0,1.0,336079,106500,213000
11004,0,2,27,0,0,20,0,0,0,0,0.0,0,0,0,0,0.18781725888324874,120000,108000,120000
11005,0,0,28,0,0,28,0,1,1,0,0.2,0,0,0,0,0.028764805414551606,350000,350000,350000
11006,0,2,48,0,0,30,1,0,0,0,0.0,0,0,0,0,0.23519458544839256,322500,241875,322500
11007,0,3,20,1,1,35,0,0,1,0,0.0375,0,1,1,0,0.4230118443316413,5030,2500,5000
11008,0,0,4,1,0,43,0,0,0,0,0.025,0,1,0,0,0.038917089678511,63396,127500,150000
11009,0,2,46,1,1,37,0,0,0,0,0.0125,0,2,0,0,0.9170896785109983,27000,22950,27000
11010,0,1,17,1,0,34,1,1,1,0,0.45,0,2,0,0,0.2927241962774958,500000,375000,500000
11011,0,3,26,1,1,37,1,0,1,0,0.0125,0,1,0,0,0.9035532994923858,25000,12500,25000
11012,0,3,26,1,1,38,1,0,1,0,0.075,0,1,1,0,0.9441624365482234,144050,50400,100800
11013,0,2,28,1,1,34,1,1,1,0,1.0,0,1,0,0,0.3197969543147208,730000,547500,730000
11014,0,3,28,1,1,35,1,0,1,0,0.025,0,1,0,0,0.49238578680203043,15000,7500,15000
11015,0,3,26,1,1,38,1,0,1,0,0.075,0,1,1,0,1.0,79051,25000,50000
11016,0,3,52,1,1,36,0,0,0,0,0.125,0,1,0,0,0.8510998307952623,187200,140400,187200
11017,0,0,11,0,0,23,0,1,1,0,0.0,0,0,0,0,0.3096446700507614,600000,510000,600000
11018,0,3,28,1,1,38,0,0,1,0,0.0625,0,1,1,0,0.751269035532995,20000,10000,20000
11019,0,0,3,1,1,34,0,0,0,0,0.0,104,1,0,0,0.45346869712351945,860000,645000,860000
11020,0,3,4,1,1,37,1,2,0,0,1.0,0,2,1,0,0.9170896785109983,9702,2500,5000
11021,0,3,20,1,1,36,1,0,1,0,0.025,0,2,1,0,0.6920473773265652,56014,16000,32000
11022,0,3,26,1,0,34,1,0,1,0,0.025,0,1,1,0,0.45346869712351945,10000,5000,10000
11023,0,2,30,1,0,32,0,0,1,0,0.025,0,1,0,0,0.2808798646362098,111600,94860,111600
11024,0,0,36,1,1,34,1,0,1,0,0.0,0,2,0,0,0.41455160744500846,169500,127125,169500
11025,0,3,39,1,1,34,1,0,1,0,0.0125,0,1,1,0,0.43485617597292725,50000,25000,50000
11026,0,0,22,0,0,22,0,0,1,0,0.0,0,0,0,0,0.2436548223350254,60000,54000,60000
11027,0,0,4,1,0,33,0,0,1,0,0.0375,0,1,0,0,0.29441624365482233,295000,221250,295000
11028,0,0,48,1,0,32,0,0,1,0,0.025,0,2,0,0,0.23519458544839256,110000,82500,110000
11029,0,3,28,1,0,32,1,1,1,0,0.0,0,1,0,0,0.21150592216582065,975000,731250,975000
11030,0,0,32,1,0,21,1,0,1,0,0.0,0,0,0,0,0.21996615905245348,155000,139500,155000
11031,0,1,28,0,0,21,1,1,1,0,0.0,0,0,0,0,0.20642978003384094,100000,90000,100000
11032,0,3,20,1,1,36,1,0,1,0,0.05,0,1,1,0,0.7783417935702199,144012,43500,87000
11033,0,2,6,0,0,21,0,0,0,0,0.0,0,0,0,0,0.20642978003384094,93000,75200,94000
11034,0,3,30,1,1,34,1,0,0,0,0.0,358,2,0,0,0.3197969543147208,46500,39525,46500
11035,0,0,33,1,0,20,0,0,1,0,0.0,0,0,0,0,0.18781725888324874,65910,60300,67000
11036,0,2,30,0,0,26,0,1,1,0,0.0,0,0,0,0,0.637901861252115,250000,175000,250000
11037,0,0,22,1,1,32,1,0,1,0,0.0,0,2,0,0,0.23011844331641285,225000,168750,225000
11038,0,3,26,1,1,39,1,0,1,0,0.0125,0,1,1,0,0.61082910321489,36560,7500,15000
11039,0,3,30,0,0,22,0,0,1,0,0.0,0,0,0,0,0.22504230118443316,80000,61600,80000
11040,0,3,26,1,1,37,1,0,1,0,0.0625,0,2,1,0,0.7868020304568528,59650,15000,30000
11041,0,3,20,0,0,30,0,0,0,0,0.125,0,1,0,0,0.18781725888324874,45000,22500,45000
11042,0,1,17,1,1,33,0,0,0,0,0.0,0,2,0,1,0.2673434856175973,59000,50150,59000
11043,0,0,12,0,0,22,0,1,1,0,0.0,0,0,0,0,0.2131979695431472,330000,264000,330000
11044,0,3,26,1,1,39,1,0,1,0,0.05,0,1,1,0,0.9153976311336718,67453,13750,27500
11045,0,2,12,1,0,31,1,0,1,0,0.0875,0,1,0,0,0.23011844331641285,697000,528900,705200
11046,0,3,20,1,1,37,1,0,0,0,0.0375,0,1,0,0,0.6582064297800339,8000,4000,8000
11047,0,3,28,1,1,39,1,1,0,1,0.0,104,2,0,0,0.32825719120135366,652700,574050,765400
11048,0,3,52,1,0,35,0,0,1,0,0.025,0,1,0,0,0.727580372250423,40000,20000,40000
11049,0,3,26,1,1,37,0,0,0,0,0.0,0,1,0,0,0.9035532994923858,19300,9650,19300
11050,0,0,51,1,1,34,0,0,1,0,0.125,0,1,1,0,0.3824027072758037,50447,12500,25000
11051,0,3,39,1,1,37,0,0,1,0,0.0125,0,1,1,0,0.9103214890016921,22242,7500,15000
11052,0,1,3,0,0,29,0,0,0,0,0.0,0,0,0,1,0.19458544839255498,40000,32000,40000
11053,0,3,28,1,1,38,1,0,1,0,0.0875,0,1,0,0,0.7851099830795262,50000,42500,50000
11054,0,3,20,1,1,36,0,0,1,0,0.025,0,1,1,0,0.6091370558375635,1000,500,1000
11055,0,3,5,1,1,37,0,0,1,0,0.0375,0,1,0,0,0.7868020304568528,15000,7500,15000
11056,0,2,52,1,1,36,1,0,1,0,0.0,0,1,1,0,0.6091370558375635,87350,12500,25000
11057,0,1,28,1,0,33,1,0,1,0,0.0125,0,1,1,0,0.034690100792612574,50000,25000,50000
11058,0,1,28,1,0,32,0,1,1,0,0.1875,0,1,0,0,0.24027072758037224,1500000,750000,1500000
11059,0,3,36,1,0,30,1,0,1,0,0.025,0,0,0,0,0.20812182741116753,155000,116250,155000
11060,0,3,20,1,0,32,1,1,1,0,0.4375,0,1,0,0,0.24873096446700507,35000,17500,35000
