Id,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate
10314,1,0,0.0,0,1,0,1,0.2436548223350254
10315,0,0,0.0375,0,1,1,0,0.5871404399323181
10316,1,0,0.0,0,0,0,0,0.021996615905245348
10317,1,0,0.0,0,2,0,0,0.27749576988155666
10318,1,0,0.0375,0,1,1,0,0.2182741116751269
10319,1,0,0.0,0,0,0,0,0.001692047377326565
10320,1,0,0.1,0,1,1,0,0.038917089678511
10321,0,0,0.0,0,0,0,0,0.001692047377326565
10322,1,0,0.0,0,0,0,0,0.6040609137055838
10323,1,0,0.0125,0,1,1,0,0.7343485617597293
10324,1,0,0.0125,0,1,0,0,0.2470389170896785
10325,1,0,0.0,0,0,1,0,0.18781725888324874
10326,1,0,0.0,0,0,0,0,0.20642978003384094
10327,0,0,0.0,0,1,1,0,0.6548223350253807
10328,1,0,0.0875,0,1,0,0,0.622673434856176
10329,1,0,0.0875,0,1,0,0,0.015228426395939087
10330,1,0,0.05,0,1,0,0,0.43824027072758037
10331,0,0,0.0,0,0,0,1,0.16243654822335024
10332,1,0,0.025,0,1,1,0,0.001692047377326565
10333,0,0,0.0,0,1,0,0,0.26903553299492383
10334,0,0,0.0,0,0,0,1,0.001692047377326565
10335,0,0,0.025,0,2,0,0,0.049069373942470386
10336,1,0,0.0375,0,1,1,0,0.5431472081218274
10337,1,0,0.0,0,0,0,0,0.2571912013536379
10338,1,0,0.0875,0,2,1,0,0.43824027072758037
10339,1,0,0.25,0,1,0,0,0.805414551607445
10340,0,0,0.0,0,1,0,0,0.7343485617597293
10341,1,0,0.05,0,1,0,0,0.7478849407783418
10342,1,0,0.0,0,2,0,0,0.21150592216582065
10343,1,0,0.0,0,0,0,0,0.5228426395939086
10344,0,0,0.0,0,0,0,0,0.20642978003384094
10345,1,0,0.125,0,2,0,0,0.5617597292724196
10346,1,0,0.025,0,1,0,0,0.2825719120135364
10347,1,0,0.0,340,0,0,1,0.2808798646362098
10348,0,0,0.0125,0,1,1,0,0.9441624365482234
10349,1,0,0.0,0,0,0,0,0.5499153976311336
10350,1,0,0.075,0,2,0,0,0.3570219966159052
10351,0,0,0.1,0,1,0,0,0.9441624365482234
10352,1,0,0.025,0,1,0,0,0.21996615905245348
10353,1,0,0.0375,0,1,1,0,0.9475465313028765
10354,1,0,0.0125,0,1,1,0,0.6345177664974619
10355,1,0,0.025,0,1,0,0,0.7495769881556683
10356,0,0,0.0875,0,1,0,0,0.08121827411167512
10357,1,0,0.0125,0,2,1,0,0.4027072758037225
10358,1,0,0.0,0,0,0,0,0.00338409475465313
10359,1,0,0.025,0,2,1,0,0.805414551607445
10360,0,0,0.0,0,0,0,1,0.5499153976311336
10361,1,0,0.0,190,0,0,1,0.2622673434856176
10362,0,0,0.0,0,0,0,0,0.1692047377326565
10363,0,0,0.0625,0,1,1,0,1.0
10364,0,0,0.025,0,1,0,0,0.5296108291032149
10365,0,1,0.025,314,1,0,0,0.2656514382402707
10366,1,0,0.0,0,0,0,0,0.00338409475465313
10367,0,0,0.0,0,0,0,1,0.25380710659898476
10368,0,0,0.0,341,1,0,0,0.43824027072758037
10369,0,0,0.0375,0,1,1,0,0.7478849407783418
10370,0,0,0.0,0,1,0,1,0.3976311336717428
10371,0,0,0.025,0,1,0,0,0.7495769881556683
10372,1,0,0.0375,0,1,1,0,0.43824027072758037
10373,1,0,0.0,0,0,0,0,0.001692047377326565
10374,1,0,0.0,0,0,0,0,0.3096446700507614
10375,1,0,0.0,0,2,0,0,0.25549915397631134
10376,1,0,0.05,0,1,0,0,0.7343485617597293
10377,1,0,0.0125,0,1,1,0,0.6971235194585449
10378,1,0,0.025,0,1,0,0,0.5025380710659898
10379,1,0,0.025,0,1,0,0,0.45346869712351945
10380,0,0,0.0125,0,1,0,0,0.7495769881556683
10381,1,0,0.0,0,0,0,0,0.27749576988155666
10382,1,0,0.025,0,1,1,0,0.9170896785109983
10383,1,0,0.0875,0,1,1,0,0.7868020304568528
10384,0,0,0.0375,0,1,0,0,0.23519458544839256
10385,1,0,0.5625,0,1,0,0,0.005076142131979695
10386,1,0,0.0625,0,1,1,0,0.7343485617597293
10387,0,0,0.05,0,1,1,0,0.2825719120135364
10388,1,0,0.05,0,1,1,0,0.9103214890016921
10389,1,0,0.125,0,2,0,0,0.00676818950930626
10390,0,0,0.0,0,0,0,1,0.637901861252115
10391,1,0,0.0,0,1,0,0,0.727580372250423
10392,1,0,0.3125,0,1,0,0,0.018612521150592216
10393,1,0,0.0,0,0,0,0,0.15228426395939088
10394,0,0,0.0125,0,1,0,0,0.937394247038917
10395,1,0,0.0125,0,1,1,0,0.38747884940778343
10396,1,0,0.0,0,0,0,1,0.001692047377326565
10397,1,0,0.0125,0,2,1,0,0.9103214890016921
10398,0,0,0.0125,0,1,0,0,0.6395939086294417
10399,1,0,0.0125,0,1,1,0,0.9441624365482234
10400,0,0,0.0125,342,1,0,0,0.805414551607445
10401,1,0,0.0,0,2,0,0,0.5296108291032149
10402,1,0,0.0,0,2,0,1,0.4027072758037225
10403,1,0,0.0,0,0,0,0,0.2622673434856176
10404,0,0,0.0,0,2,0,0,0.9475465313028765
10405,0,0,0.125,0,2,0,0,0.727580372250423
10406,1,0,0.0,0,0,0,1,0.6988155668358714
10407,0,0,0.0,0,2,0,0,0.43824027072758037
10408,1,0,0.0625,0,1,1,0,0.61082910321489
10409,1,0,0.1375,0,1,1,0,0.8950930626057529
10410,1,1,0.0,0,0,0,0,0.00676818950930626
10411,0,0,0.0125,0,1,0,0,0.018612521150592216
10412,1,0,0.0125,0,1,1,0,0.937394247038917
10413,1,0,0.0375,0,1,1,0,0.00338409475465313
10414,0,0,0.0125,205,1,0,0,0.6345177664974619
10415,0,0,0.0125,0,1,0,0,0.9103214890016921
10416,1,0,0.05,0,1,1,0,0.622673434856176
10417,0,0,0.0625,0,1,0,0,1.0
10418,1,1,0.2625,0,1,1,0,0.7343485617597293
10419,1,0,0.0,0,0,0,0,0.15228426395939088
10420,1,0,0.025,0,1,0,0,0.6345177664974619
10421,1,0,0.0625,0,2,0,0,0.6920473773265652
10422,0,0,0.025,0,1,1,0,0.9035532994923858
10423,1,0,0.0,0,0,0,1,0.637901861252115
10424,1,0,0.0,0,0,0,0,0.001692047377326565
10425,1,0,0.0,0,0,0,0,0.34856175972927245
10426,1,0,0.0625,0,1,0,0,0.41455160744500846
10427,0,0,0.0,0,0,0,1,0.19120135363790186
10428,1,1,0.0,47,0,0,0,0.00676818950930626
10429,0,0,0.0,0,1,0,0,0.2182741116751269
10430,1,0,0.025,0,1,0,0,0.5025380710659898
10431,1,0,0.0,0,1,0,1,0.2436548223350254
10432,1,0,0.0,0,2,0,1,0.5431472081218274
10433,1,0,0.0,0,0,0,0,0.3790186125211506
10434,1,0,0.0,0,1,0,1,0.5871404399323181
10435,1,0,0.0125,0,1,0,0,0.9103214890016921
10436,0,0,0.175,0,1,1,0,0.7783417935702199
10437,1,0,0.0375,0,1,1,0,0.9526226734348562
10438,1,0,0.0,0,0,0,1,0.6988155668358714
10439,1,0,0.025,0,1,1,0,0.9018612521150592
10440,0,0,0.0,0,0,0,0,0.22504230118443316
10441,1,1,0.15,59,1,0,0,0.4027072758037225
10442,1,0,0.0,63,0,0,0,0.2098138747884941
10443,0,0,0.0,343,0,0,0,0.17766497461928935
10444,0,0,0.0625,0,1,1,0,0.8307952622673435
10445,1,0,0.0,0,0,0,1,0.5228426395939086
10446,1,0,0.0,0,0,0,0,0.1996615905245347
10447,1,0,0.0,0,0,0,0,0.25888324873096447
10448,0,0,0.0125,0,1,0,0,0.7343485617597293
10449,1,0,0.0,0,0,0,1,0.001692047377326565
10450,1,0,0.0,0,0,0,1,0.637901861252115
10451,1,0,0.0375,0,1,0,0,0.3824027072758037
10452,1,0,0.1,0,2,1,0,0.8849407783417935
10453,1,0,0.0125,0,2,0,0,0.15905245346869712
10454,0,0,0.075,0,1,1,0,0.001692047377326565
10455,1,0,0.0,0,0,0,0,0.18781725888324874
10456,1,0,0.0125,0,1,0,0,0.9475465313028765
10457,1,0,0.0,0,0,0,0,0.17597292724196278
10458,1,0,0.0,0,1,0,1,0.5296108291032149
10459,1,0,0.0,0,0,0,0,0.3790186125211506
10460,1,0,0.0,0,2,0,0,0.727580372250423
10461,1,0,0.025,0,0,0,0,0.4230118443316413
10462,1,0,0.0625,0,1,0,0,0.5939086294416244
10463,1,1,0.325,0,1,1,0,0.038917089678511
10464,0,0,0.0,0,1,0,0,0.5296108291032149
10465,0,0,0.0,0,0,0,0,0.034690100792612574
10466,1,0,0.025,0,1,0,0,0.23181049069373943
10467,1,0,0.0125,0,1,1,0,0.7343485617597293
10468,1,0,0.1375,0,0,0,0,0.021996615905245348
10469,1,0,0.05,0,1,0,0,0.7783417935702199
10470,1,0,0.0,0,0,0,0,0.22504230118443316
10471,1,0,0.0,0,1,0,0,0.727580372250423
10472,1,0,0.0,0,0,0,0,0.2622673434856176
10473,1,0,0.0,0,0,0,0,0.2571912013536379
10474,1,0,0.0,0,0,0,0,0.6040609137055838
10475,0,0,0.0,0,1,0,1,0.3739424703891709
10476,0,0,0.0,0,1,0,0,0.7868020304568528
10477,1,0,0.0125,0,1,1,0,0.7783417935702199
10478,1,0,0.075,0,1,0,0,0.45346869712351945
10479,1,0,0.225,0,1,0,0,0.22673434856175972
10480,1,0,0.0625,0,1,1,0,0.6395939086294417
10481,0,0,0.0125,0,1,0,0,0.9475465313028765
10482,0,0,0.075,0,1,0,0,0.13874788494077833
10483,0,0,0.0,312,1,0,0,0.3976311336717428
10484,1,0,0.0,0,0,0,0,0.18781725888324874
10485,0,0,0.0,0,2,0,0,0.637901861252115
10486,1,0,0.1,0,2,0,0,1.0
10487,1,0,0.025,0,1,0,0,0.2436548223350254
10488,1,0,0.0,0,0,0,0,0.22504230118443316
10489,1,0,0.0,0,0,0,0,0.01015228426395939
10490,0,0,0.0125,0,1,0,0,0.7868020304568528
10491,1,0,0.0,0,0,0,0,0.001692047377326565
10492,1,1,0.225,0,0,0,0,0.008460236886632826
10493,0,0,0.0,0,0,0,0,0.00338409475465313
10494,1,0,0.0,0,1,0,0,0.028764805414551606
10495,1,0,0.125,0,1,0,0,0.8950930626057529
10496,1,0,0.0,0,0,0,0,0.6040609137055838
10497,0,0,0.0375,0,1,0,0,0.311336717428088
10498,1,0,0.0375,0,1,1,0,0.8307952622673435
10499,0,0,0.0,0,0,0,1,0.21658206429780033
10500,1,0,0.0,0,0,0,1,0.19458544839255498
10501,1,0,0.0625,0,1,0,0,0.25549915397631134
10502,0,0,0.125,0,1,0,0,0.8307952622673435
10503,1,0,0.0,0,0,0,0,0.21996615905245348
10504,0,0,0.0,0,1,0,1,0.7021996615905245
10505,1,0,0.05,0,1,1,0,0.6091370558375635
10506,1,0,0.0,0,0,0,1,0.2182741116751269
10507,0,0,0.0125,0,1,1,0,0.8307952622673435
10508,1,0,0.0125,0,1,0,0,0.3824027072758037
10509,1,0,0.0,0,0,0,1,0.5008460236886633
10510,1,0,0.025,0,1,0,0,1.0
10511,1,0,0.0375,0,1,0,0,0.6345177664974619
10512,1,0,0.0,0,0,1,0,0.1996615905245347
10513,1,0,0.125,0,1,0,0,0.32825719120135366
10514,0,0,0.0875,0,1,1,0,0.61082910321489
10515,1,0,0.0,0,0,0,1,0.5008460236886633
10516,1,0,0.0,0,0,0,0,0.20642978003384094
10517,0,0,0.05,0,1,0,0,0.9103214890016921
10518,1,0,0.0,0,0,0,0,0.22504230118443316
10519,1,0,0.0375,0,1,1,0,0.6920473773265652
10520,0,0,0.0,0,1,0,0,0.2927241962774958
10521,1,0,0.0,0,0,0,1,0.5329949238578681
10522,0,1,0.0,0,1,0,0,0.61082910321489
10523,1,0,0.075,0,1,0,0,0.2436548223350254
10524,1,0,0.025,344,1,1,0,0.6852791878172588
10525,0,0,0.0,0,0,0,1,0.21658206429780033
10526,1,0,0.0,0,0,0,0,0.5228426395939086
10527,1,0,0.0875,0,1,1,0,0.7343485617597293
10528,0,1,0.1875,0,1,0,0,0.6514382402707276
10529,1,0,0.025,0,1,0,0,0.9475465313028765
10530,1,0,0.025,0,1,1,0,0.06937394247038917
10531,1,0,0.025,0,2,0,0,0.00676818950930626
10532,1,0,0.125,345,1,0,0,0.3197969543147208
10533,0,0,0.0,0,0,0,1,0.5499153976311336
10534,0,0,0.0,0,2,1,0,0.5617597292724196
10535,0,0,0.4375,0,1,0,0,0.6971235194585449
10536,1,0,0.0,0,0,0,0,0.1353637901861252
10537,1,0,0.0,0,1,0,0,0.7021996615905245
10538,1,0,0.0875,0,1,1,0,0.2436548223350254
10539,1,0,0.075,0,1,0,0,0.7868020304568528
10540,0,0,0.025,27,1,0,0,0.45346869712351945
10541,1,0,0.0875,0,2,0,0,0.023688663282571912
10542,0,0,0.0,0,0,0,1,0.2182741116751269
10543,1,0,0.0,0,0,0,1,0.2098138747884941
10544,1,0,0.0625,0,1,1,0,0.61082910321489
10545,1,0,0.0125,0,2,0,0,0.7478849407783418
10546,0,0,0.0,53,1,0,1,0.18781725888324874
10547,1,0,0.0375,0,2,1,0,0.6514382402707276
10548,0,0,0.125,346,1,0,0,0.25549915397631134
10549,1,0,0.025,0,1,1,0,0.5854483925549916
10550,0,1,0.0,0,1,0,0,0.011844331641285956
10551,1,0,0.0,0,2,0,0,0.622673434856176
10552,1,0,0.05,0,1,1,0,0.34348561759729274
10553,0,0,0.025,0,1,0,0,0.7868020304568528
10554,1,0,0.0,0,2,0,1,0.3976311336717428
10555,1,0,0.25,0,1,0,0,0.25549915397631134
10556,1,0,0.0,0,0,0,1,0.5329949238578681
10557,1,0,0.0,0,0,0,0,0.2656514382402707
10558,1,0,0.1,0,1,0,0,0.2182741116751269
10559,1,0,0.0375,0,1,0,0,0.15905245346869712
10560,0,0,0.0,0,2,0,0,0.5211505922165821
10561,0,1,0.0,0,0,0,0,0.19796954314720813
10562,0,0,0.025,270,1,0,0,0.38747884940778343
10563,1,0,0.0,0,0,0,1,0.5228426395939086
10564,1,0,0.025,0,1,1,0,0.4027072758037225
10565,0,0,0.0,0,1,0,0,0.7021996615905245
10566,0,0,0.0,0,1,0,0,0.6395939086294417
10567,0,0,0.125,0,1,1,0,0.6395939086294417
10568,0,0,0.0,74,2,0,0,0.8510998307952623
10569,1,0,0.0,0,1,0,0,0.23011844331641285
10570,1,0,0.0125,0,1,1,0,0.6395939086294417
10571,1,0,0.0,0,2,0,1,0.2436548223350254
10572,1,0,0.125,0,1,0,0,0.45346869712351945
10573,1,0,0.075,0,1,0,0,0.25380710659898476
10574,1,0,0.0125,0,1,1,0,0.2808798646362098
10575,1,0,0.0125,0,1,1,0,0.9035532994923858
10576,1,0,0.0,0,0,0,0,0.6040609137055838
10577,1,0,0.15,0,1,0,0,0.937394247038917
10578,1,0,0.3125,0,1,1,0,0.7495769881556683
10579,1,0,0.0,0,0,0,0,0.20642978003384094
10580,1,0,0.0,0,1,0,0,0.06598984771573604
10581,0,0,0.0,0,2,1,0,0.32825719120135366
10582,1,0,0.05,0,1,0,0,0.6345177664974619
10583,0,0,0.0125,0,1,0,0,0.6700507614213198
10584,1,0,0.025,0,1,0,0,0.5871404399323181
10585,0,0,0.025,0,2,0,0,0.637901861252115
10586,1,0,0.0125,12,1,0,0,0.6852791878172588
10587,1,0,0.0,0,1,0,1,0.2808798646362098
10588,1,0,0.0125,0,1,1,0,0.6852791878172588
10589,1,0,0.0,0,0,0,0,0.21658206429780033
10590,1,0,0.0,0,0,0,0,0.16751269035532995
10591,1,0,0.0,0,1,0,0,0.023688663282571912
10592,1,0,0.0,116,0,0,0,0.21996615905245348
10593,1,0,0.05,0,2,0,0,0.2673434856175973
10594,0,0,0.0125,0,1,0,0,0.6395939086294417
10595,1,0,0.275,0,1,1,0,0.2182741116751269
10596,1,0,0.0875,0,1,1,0,0.0676818950930626
10597,1,0,0.0,0,0,0,0,0.2673434856175973
10598,1,0,0.0,11,0,0,0,0.18781725888324874
10599,1,0,0.075,0,1,1,0,0.8307952622673435
10600,1,0,0.0125,0,1,0,0,0.22165820642978004
10601,1,0,0.0125,0,1,1,0,0.23519458544839256
10602,1,0,0.0,0,0,0,0,0.001692047377326565
10603,1,0,0.0125,0,1,0,0,0.751269035532995
10604,1,0,0.0,0,0,0,0,0.015228426395939087
10605,0,0,0.075,0,1,1,0,0.8510998307952623
10606,0,0,0.0,0,0,0,0,0.5228426395939086
10607,1,0,0.0,0,1,0,1,0.3976311336717428
10608,1,0,0.025,0,2,1,0,0.077834179357022
10609,1,0,0.1,0,1,1,0,0.9035532994923858
10610,1,0,0.0,0,0,0,0,0.19796954314720813
10611,1,0,0.0,0,0,0,0,0.2436548223350254
10612,0,0,0.0,0,0,0,1,0.6988155668358714
10613,1,0,0.0125,0,1,0,0,0.937394247038917
10614,0,0,0.05,0,1,1,0,0.9170896785109983
10615,1,0,0.0,0,0,0,0,0.001692047377326565
10616,0,0,0.0,0,0,0,0,0.20642978003384094
10617,1,0,0.0,0,1,0,0,0.7021996615905245
10618,0,0,0.0625,0,1,1,0,0.6395939086294417
10619,1,0,0.0,0,0,0,1,0.22504230118443316
10620,1,0,0.0,0,1,0,0,0.727580372250423
10621,0,0,0.0375,0,1,1,0,0.155668358714044
10622,1,0,0.0625,0,1,0,0,0.9103214890016921
10623,1,0,0.0375,0,1,1,0,0.637901861252115
10624,1,0,0.05,0,1,1,0,0.7343485617597293
10625,1,0,0.05,0,2,1,0,0.8307952622673435
10626,1,0,0.3875,0,1,0,0,0.24534686971235195
10627,1,0,0.2,0,1,1,0,0.3197969543147208
10628,0,0,0.0,0,0,0,0,0.21996615905245348
10629,1,0,0.05,0,1,0,0,0.34348561759729274
10630,0,0,0.05,0,1,1,0,0.6971235194585449
10631,0,0,0.05,0,1,0,0,0.9153976311336718
10632,1,0,0.0,0,0,0,0,0.3096446700507614
10633,0,1,0.0125,0,1,0,0,0.2656514382402707
10634,0,0,0.0,0,1,0,1,0.49238578680203043
10635,0,0,0.025,0,1,1,0,0.8950930626057529
10636,0,0,0.0125,0,1,0,0,0.1505922165820643
10637,0,0,0.0,0,1,0,0,0.23011844331641285
10638,1,0,0.0125,0,1,0,0,0.727580372250423
10639,1,0,0.025,0,0,0,0,0.23519458544839256
10640,0,0,0.0,0,1,0,0,0.2436548223350254
10641,1,0,0.025,0,1,1,0,0.7343485617597293
10642,0,0,0.0125,0,1,0,0,0.937394247038917
10643,0,0,0.0,0,0,0,1,0.3790186125211506
10644,0,0,0.0375,0,1,1,0,0.32825719120135366
10645,1,0,0.0125,0,2,0,0,0.727580372250423
10646,0,0,0.125,0,2,0,0,0.9018612521150592
10647,1,0,0.0,0,0,0,1,0.1996615905245347
10648,1,0,0.075,0,2,0,0,0.49238578680203043
10649,1,0,0.475,0,1,0,0,0.2808798646362098
10650,1,0,0.0,0,0,0,0,0.19796954314720813
10651,1,0,0.0375,0,2,0,0,0.49238578680203043
10652,1,0,0.0,0,1,0,0,0.7868020304568528
10653,1,0,0.0125,0,1,0,0,0.751269035532995
10654,1,0,0.0,0,1,0,0,0.2470389170896785
10655,1,0,0.0375,0,2,1,0,0.8747884940778342
10656,1,0,0.0,0,0,0,0,0.3197969543147208
10657,1,0,0.0625,0,1,0,0,0.61082910321489
10658,1,0,0.0,0,0,0,0,0.2131979695431472
10659,1,0,0.0,0,0,0,0,0.18781725888324874
10660,0,0,0.0,0,0,0,0,0.18612521150592218
10661,1,0,0.075,0,1,0,0,0.6091370558375635
10662,1,0,0.025,0,0,0,0,0.2436548223350254
10663,1,0,0.0125,0,1,1,0,0.9441624365482234
10664,1,0,0.0875,0,1,0,0,0.9153976311336718
10665,0,0,0.0,0,1,0,0,0.637901861252115
10666,0,0,0.0375,0,1,0,0,0.18781725888324874
10667,0,0,0.05,0,1,1,0,0.9475465313028765
10668,1,0,0.0,0,0,1,0,0.18781725888324874
10669,0,0,0.1,0,1,0,0,1.0
10670,1,0,0.0,0,0,0,0,0.4179357021996616
10671,1,0,0.0875,0,1,0,0,0.45346869712351945
10672,1,0,0.0875,314,1,0,0,0.26903553299492383
10673,0,0,0.0375,0,1,0,0,0.08121827411167512
10674,1,0,0.0,0,0,0,0,0.6040609137055838
10675,0,0,0.0375,0,1,1,0,0.937394247038917
10676,1,0,0.175,0,1,0,0,0.3824027072758037
10677,0,0,0.0125,347,1,0,0,0.6971235194585449
10678,0,0,0.0,0,0,0,0,0.29780033840947545
10679,0,0,0.075,0,2,0,0,0.6852791878172588
10680,1,0,0.0375,0,1,0,0,0.6971235194585449
10681,1,0,0.0,0,1,0,0,0.008460236886632826
10682,1,0,0.05,0,1,0,0,0.038917089678511
10683,1,0,0.15,0,1,1,0,0.5025380710659898
10684,1,0,0.025,0,1,0,0,0.622673434856176
10685,1,1,0.275,0,0,0,0,0.021996615905245348
10686,1,0,0.0625,0,1,1,0,0.9441624365482234
10687,1,0,0.0125,0,1,1,0,0.6971235194585449
10688,1,0,0.025,0,2,0,0,0.9035532994923858
10689,1,0,0.0,0,0,0,0,0.20642978003384094
10690,1,0,0.05,0,1,0,0,0.25549915397631134
10691,1,0,0.05,0,1,0,0,0.9035532994923858
10692,1,0,0.0875,0,1,1,0,0.3840947546531303
10693,1,0,0.0125,0,1,0,0,0.018612521150592216
10694,0,0,0.0375,0,1,0,0,0.61082910321489
10695,0,1,0.1375,168,2,0,0,0.01692047377326565
10696,0,0,0.0625,0,1,0,0,0.8510998307952623
10697,1,0,0.0,0,0,0,0,0.1692047377326565
10698,1,0,0.0125,0,1,0,0,0.7868020304568528
10699,0,0,0.0,0,2,0,0,0.9526226734348562
10700,1,0,0.0125,0,1,1,0,0.9526226734348562
10701,0,0,0.0375,0,1,0,0,0.6395939086294417
10702,1,0,0.0375,0,1,1,0,0.04568527918781726
10703,1,0,0.0125,0,2,1,0,0.5854483925549916
10704,0,0,0.0,0,0,0,1,0.19796954314720813
10705,0,0,0.0,0,0,0,0,0.23857868020304568
10706,1,0,0.1875,0,1,1,0,0.4179357021996616
10707,1,0,0.0625,0,1,1,0,0.61082910321489
10708,1,0,0.0625,0,1,0,0,0.9526226734348562
10709,0,0,0.0,0,1,0,0,0.23011844331641285
10710,1,0,0.0,0,0,0,1,0.5499153976311336
10711,1,1,1.0,0,0,0,0,0.021996615905245348
10712,0,0,0.025,0,1,1,0,0.637901861252115
10713,1,0,0.0375,0,1,0,0,0.9103214890016921
10714,1,0,0.3,0,2,0,0,0.09475465313028765
10715,1,0,0.025,0,1,1,0,0.49238578680203043
10716,1,0,0.0,0,0,0,0,0.2182741116751269
10717,1,0,0.0125,0,1,1,0,0.5296108291032149
10718,1,0,0.3625,84,1,1,0,0.7495769881556683
10719,1,0,0.0125,0,1,0,0,0.2893401015228426
10720,1,0,0.0375,0,2,1,0,0.9035532994923858
10721,0,0,0.0,0,1,0,0,0.41455160744500846
10722,1,0,0.0,0,0,0,0,0.001692047377326565
10723,1,0,0.0,12,0,0,0,0.2622673434856176
10724,1,0,0.375,0,1,0,0,0.038917089678511
10725,0,0,0.0125,0,1,0,0,0.6582064297800339
10726,1,0,0.0,0,0,0,0,0.18781725888324874
10727,0,0,0.075,348,2,0,0,0.43824027072758037
10728,1,0,0.0125,0,1,1,0,0.3570219966159052
10729,1,0,0.0,0,0,0,0,0.16243654822335024
10730,1,0,0.0,0,1,0,0,0.3739424703891709
10731,1,0,0.25,0,2,1,0,0.43824027072758037
10732,1,0,0.1625,0,2,1,0,0.9475465313028765
10733,0,0,0.025,0,1,0,0,0.6514382402707276
10734,1,0,0.0125,0,1,0,0,0.9441624365482234
10735,0,0,0.0,0,2,0,0,0.5025380710659898
10736,0,0,0.0,0,0,0,0,0.2436548223350254
10737,1,0,0.025,0,1,1,0,0.7868020304568528
10738,1,0,0.0125,0,1,1,0,0.8950930626057529
10739,1,0,0.0375,0,1,0,0,0.6700507614213198
10740,0,0,0.0,0,1,0,0,0.23011844331641285
10741,1,0,0.375,154,1,1,0,0.23181049069373943
10742,1,0,0.075,0,1,0,0,0.937394247038917
10743,1,0,0.0,0,1,0,0,0.622673434856176
10744,1,0,0.0,0,0,0,0,0.3840947546531303
10745,1,0,0.0,0,0,0,0,0.001692047377326565
10746,0,0,0.0,0,0,0,1,0.637901861252115
10747,1,0,0.0,0,0,0,0,0.637901861252115
10748,1,0,0.0,0,0,0,0,0.00338409475465313
10749,1,0,0.025,0,1,0,0,0.7783417935702199
10750,1,0,0.4375,0,0,0,0,0.02707275803722504
10751,1,0,0.125,0,1,1,0,0.7478849407783418
10752,1,0,0.0,0,1,0,1,0.25380710659898476
10753,1,0,0.0375,0,1,1,0,0.637901861252115
10754,1,0,0.0125,0,1,0,0,0.8510998307952623
10755,0,0,0.0,0,1,0,0,0.24534686971235195
10756,1,0,0.0,0,1,0,0,0.02030456852791878
10757,0,0,0.0,0,2,0,0,0.5025380710659898
10758,0,0,0.0,0,2,0,0,0.27749576988155666
10759,0,0,0.025,0,1,0,0,0.21996615905245348
10760,0,0,0.0,0,2,0,1,0.5211505922165821
10761,1,0,0.0,0,0,0,1,0.5228426395939086
10762,0,0,0.0125,0,1,1,0,0.7783417935702199
10763,1,0,0.0,0,2,0,0,0.001692047377326565
10764,0,0,0.0375,0,1,1,0,0.9103214890016921
10765,1,0,0.0,0,0,0,0,0.17766497461928935
10766,1,0,0.0,0,0,0,0,0.6988155668358714
10767,1,0,0.0125,0,1,0,0,0.6345177664974619
10768,1,0,0.0125,0,1,0,0,0.23011844331641285
10769,1,0,0.0,0,1,0,0,0.18781725888324874
10770,1,0,0.05,0,1,1,0,0.8950930626057529
10771,1,0,0.0625,0,1,0,0,0.4027072758037225
10772,1,0,0.0,0,1,0,0,0.26903553299492383
10773,1,0,0.0625,0,2,1,0,0.8849407783417935
10774,0,0,0.025,0,1,1,0,0.6700507614213198
10775,1,0,0.0,0,2,0,1,0.3976311336717428
10776,0,0,0.0,0,2,0,1,0.7343485617597293
10777,1,0,0.0,0,0,0,0,0.3316412859560068
10778,1,0,0.0625,0,1,0,0,0.2656514382402707
10779,0,0,0.0875,0,1,0,0,0.21996615905245348
10780,1,0,0.0,0,0,0,0,0.19120135363790186
10781,1,0,0.025,0,1,1,0,0.8307952622673435
10782,1,0,0.0,349,0,0,0,0.21996615905245348
10783,1,0,0.0,0,1,1,0,0.727580372250423
10784,1,0,0.2,0,1,0,0,0.6345177664974619
10785,0,0,0.0125,18,1,0,0,0.38747884940778343
10786,1,0,0.0,0,0,0,0,0.2622673434856176
10787,1,0,0.0,0,0,0,1,0.21658206429780033
10788,0,0,0.0,350,1,0,0,1.0
10789,1,0,0.2375,0,1,0,0,0.2182741116751269
10790,1,0,0.15,0,1,1,0,0.6852791878172588
10791,1,0,0.125,0,1,1,0,0.7868020304568528
10792,1,0,0.025,0,1,1,0,0.7868020304568528
10793,1,0,0.3,0,1,0,0,0.5854483925549916
10794,0,0,0.0125,0,1,0,0,0.7868020304568528
10795,0,0,0.125,0,2,0,0,0.805414551607445
10796,1,0,0.0125,0,2,1,0,0.9103214890016921
10797,0,0,0.0,0,1,0,0,0.2656514382402707
10798,1,0,0.0625,0,1,1,0,0.6920473773265652
10799,1,0,0.0125,0,2,0,0,1.0
10800,0,0,0.0,0,0,0,0,0.5228426395939086
10801,0,0,0.0,0,1,1,0,0.61082910321489
10802,1,0,0.1,0,1,0,0,0.2470389170896785
10803,1,0,0.0,0,2,0,0,0.727580372250423
10804,1,0,0.0,0,0,0,0,0.18781725888324874
10805,1,0,0.125,0,1,0,0,0.25549915397631134
10806,0,0,0.0,255,1,0,0,0.26903553299492383
10807,1,0,0.1375,0,1,0,0,0.17089678510998307
10808,1,0,0.025,0,1,1,0,0.7343485617597293
